Family,Species,Sample Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Dry_Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR
Crambidae,SJ_CRA01,2,2612,2612,2612,0,17.045,12.47,0.0165,43.6,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Drepanidae,SJ_DRE06,1,2612,2612,2612,0,16.16,9.45,0.0067,44.4,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Erebidae,SJ_ERE12,1,2612,2612,2612,0,,8.77,0.0044,,-0.9,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO012,1,2612,2612,2612,0,13.26,7.63,0.0046,,-3.8,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO018,3,2612,2612,2612,0,13.38666667,9.136666667,0.0052,43.25,-3.5,46.75,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO040,1,2612,2612,2612,0,12.38,8.08,0.0026,42.3,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO070,1,2612,2612,2612,0,20.53,14.88,0.0207,,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO086,3,2612,2612,2612,0,28.32,20.42333333,0.0476,37.6,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO087,1,2612,2612,2612,0,24.53,15.92,0.0327,40.8,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO088,1,2612,2612,2612,0,20.35,12.54,0.0141,36.9,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO103,1,2612,2612,2612,0,20.98,,,,-0.7,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO110,1,2612,2612,2612,0,18.48,15.7,0.0159,43.7,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO116,1,2612,2612,2612,0,16.38,10.58,0.0071,42.8,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO123,1,2612,2612,2612,0,16.8,8.82,0.0091,,-2,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO134,1,2612,2612,2612,0,14.99,9.7,0.0092,37.9,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO137,1,2612,2612,2612,0,14.56,9.87,0.0052,,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO149,2,2612,2612,2612,0,34.01,23.6,0.14205,45.3,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO159,1,2612,2612,2612,0,22.8,13.22,0.0188,40.3,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO161,1,2612,2612,2612,0,10.76,9.1,0.0045,,-5.6,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Geometridae,SJ_GEO222,1,2612,2612,2612,0,23.74,16.41,0.0282,,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Erebidae,SJ_HYP03,5,2612,2612,2612,0,11.592,9.263333333,0.0062,42.6,1.033333333,41.56666667,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Lasiocampidae,SJ_LAS05,1,2612,2612,2612,0,14.88,13.59,0.0321,,-2.3,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Erebidae,SJ_LIT18,2,2612,2612,2612,0,11.56,8.1,0.005,41.2,0.5,40.7,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Noctuidae,SJ_NOC024,1,2612,2612,2612,0,17.47,15.7,0.0369,,-1.1,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Noctuidae,SJ_NOC025,5,2612,2612,2612,0,14.116,11.412,0.01518,44.1,-0.5,44.6,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Noctuidae,SJ_NOC058,2,2612,2612,2612,0,14.665,13.025,0.02555,39.7,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Nolidae,SJ_NOL02,1,2612,2612,2612,0,14.81,11.17,0.0111,,-3,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Notodontidae,SJ_NOT11,3,2612,2612,2612,0,29.27,20.85,0.113666667,41.26666667,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Drepanidae,SJ_THY03,1,2612,2612,2612,0,18.92,14.48,0.0395,33,,,17.46,-12.6,30.06,6.21,China,21.53323705,11.60682539,15.6609441,9.92641166
Crambidae,SJ_CRA02,10,2612,860,1736,1752,17.193,16.31555556,0.0276725,44.2,2.56,41.64,20.09,-7.88,27.97,9.87,China,24.7432453,15.84639926,19.37781199,8.896846049
